            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************
$$SOE
2428995.500000000, A.D. 1938-Apr-07 00:00:00.0000,  7.737011985957191E+08,  9.271997745722866E+07,  1.044903921188049E+08,  3.035323870526948E-02,  7.862116642312442E+08, -1.459971859747749E+04,
2429005.500000000, A.D. 1938-Apr-17 00:00:00.0000,  7.717960372310966E+08,  1.031840826122393E+08,  1.076112536610134E+08,  3.034752919005951E-02,  7.860637759779092E+08, -1.497750817403838E+04,
2429015.500000000, A.D. 1938-Apr-27 00:00:00.0000,  7.697337256737856E+08,  1.136270772561046E+08,  1.107101775389449E+08,  3.034167431697687E-02,  7.859121226550180E+08, -1.535272158417156E+04,
2429025.500000000, A.D. 1938-May-07 00:00:00.0000,  7.675145951300805E+08,  1.240468202873384E+08,  1.137865191121410E+08,  3.033567509323738E-02,  7.857567303515435E+08, -1.572529340453475E+04,
2429035.500000000, A.D. 1938-May-17 00:00:00.0000,  7.651390069511758E+08,  1.344411725551322E+08,  1.168396372884263E+08,  3.032953255127856E-02,  7.855976258097533E+08, -1.609515837883239E+04,
2429045.500000000, A.D. 1938-May-27 00:00:00.0000,  7.626073526459717E+08,  1.448079972145893E+08,  1.198688946373206E+08,  3.032324774871729E-02,  7.854348364241116E+08, -1.646225130871901E+04,
2429055.500000000, A.D. 1938-Jun-06 00:00:00.0000,  7.599200538913382E+08,  1.551451600834073E+08,  1.228736575038610E+08,  3.031682176834399E-02,  7.852683902411306E+08, -1.682650696975124E+04,
2429065.500000000, A.D. 1938-Jun-16 00:00:00.0000,  7.570775625396650E+08,  1.654505299998649E+08,  1.258532961227837E+08,  3.031025571814647E-02,  7.850983159599857E+08, -1.718786004782668E+04,
2429075.500000000, A.D. 1938-Jun-26 00:00:00.0000,  7.540803606232082E+08,  1.757219791816499E+08,  1.288071847328500E+08,  3.030355073133960E-02,  7.849246429332860E+08, -1.754624519871002E+04,
2429085.500000000, A.D. 1938-Jul-06 00:00:00.0000,  7.509289603537494E+08,  1.859573835856275E+08,  1.317347016908641E+08,  3.029670796634267E-02,  7.847474011664876E+08, -1.790159720873364E+04,
2429095.500000000, A.D. 1938-Jul-16 00:00:00.0000,  7.476239041179541E+08,  1.961546232698038E+08,  1.346352295857073E+08,  3.028972860673298E-02,  7.845666213166901E+08, -1.825385094774645E+04,
2429105.500000000, A.D. 1938-Jul-26 00:00:00.0000,  7.441657644695789E+08,  2.063115827569569E+08,  1.375081553526418E+08,  3.028261386121841E-02,  7.843823346919280E+08, -1.860294137466586E+04,
2429115.500000000, A.D. 1938-Aug-05 00:00:00.0000,  7.405551441174350E+08,  2.164261513995118E+08,  1.403528703874572E+08,  3.027536496358361E-02,  7.841945732497756E+08, -1.894880363591183E+04,
2429125.500000000, A.D. 1938-Aug-15 00:00:00.0000,  7.367926759088120E+08,  2.264962237462327E+08,  1.431687706604666E+08,  3.026798317260642E-02,  7.840033695951825E+08, -1.929137311292117E+04,
2429135.500000000, A.D. 1938-Aug-25 00:00:00.0000,  7.328790228087511E+08,  2.365196999110836E+08,  1.459552568305462E+08,  3.026046977196760E-02,  7.838087569781355E+08, -1.963058540961411E+04,
2429145.500000000, A.D. 1938-Sep-04 00:00:00.0000,  7.288148778756052E+08,  2.464944859444649E+08,  1.487117343594291E+08,  3.025282607017813E-02,  7.836107692917758E+08, -1.996637626995307E+04,
2429155.500000000, A.D. 1938-Sep-14 00:00:00.0000,  7.246009642335173E+08,  2.564184942068528E+08,  1.514376136265173E+08,  3.024505340055409E-02,  7.834094410717471E+08, -2.029868142206146E+04,
2429165.500000000, A.D. 1938-Sep-24 00:00:00.0000,  7.202380350421064E+08,  2.662896437442240E+08,  1.541323100442511E+08,  3.023715312124529E-02,  7.832048074969391E+08, -2.062743648958719E+04,
2429175.500000000, A.D. 1938-Oct-04 00:00:00.0000,  7.157268734623642E+08,  2.761058606649426E+08,  1.567952441737312E+08,  3.022912661527773E-02,  7.829969043905855E+08, -2.095257695440407E+04,
2429185.500000000, A.D. 1938-Oct-14 00:00:00.0000,  7.110682926194751E+08,  2.858650785188197E+08,  1.594258418411233E+08,  3.022097529064994E-02,  7.827857682227606E+08, -2.127403793153077E+04,
2429195.500000000, A.D. 1938-Oct-24 00:00:00.0000,  7.062631355633812E+08,  2.955652386769217E+08,  1.620235342548659E+08,  3.021270058049435E-02,  7.825714361145585E+08, -2.159175411990590E+04,
2429205.500000000, A.D. 1938-Nov-03 00:00:00.0000,  7.013122752251450E+08,  3.052042907107473E+08,  1.645877581226910E+08,  3.020430394320407E-02,  7.823539458413776E+08, -2.190566000769097E+04,
2429215.500000000, A.D. 1938-Nov-13 00:00:00.0000,  6.962166143673012E+08,  3.147801927708134E+08,  1.671179557677286E+08,  3.019578686245145E-02,  7.821333358334001E+08, -2.221569021396681E+04,
2429225.500000000, A.D. 1938-Nov-23 00:00:00.0000,  6.909770855270095E+08,  3.242909119654924E+08,  1.696135752432905E+08,  3.018715084706463E-02,  7.819096451723959E+08, -2.252177985608448E+04,
2429235.500000000, A.D. 1938-Dec-03 00:00:00.0000,  6.855946509518476E+08,  3.337344247416360E+08,  1.720740704465139E+08,  3.017839743078566E-02,  7.816829135854565E+08, -2.282386476822204E+04,
2429245.500000000, A.D. 1938-Dec-13 00:00:00.0000,  6.800703025295486E+08,  3.431087172683482E+08,  1.744989012316661E+08,  3.016952817199180E-02,  7.814531814377761E+08, -2.312188147648401E+04,
2429255.500000000, A.D. 1938-Dec-23 00:00:00.0000,  6.744050617132535E+08,  3.524117858237917E+08,  1.768875335237346E+08,  3.016054465344736E-02,  7.812204897262242E+08, -2.341576711413203E+04,
2429265.500000000, A.D. 1939-Jan-02 00:00:00.0000,  6.685999794422055E+08,  3.616416371845286E+08,  1.792394394323176E+08,  3.015144848208339E-02,  7.809848800736384E+08, -2.370545931343439E+04,
2429275.500000000, A.D. 1939-Jan-12 00:00:00.0000,  6.626561360589623E+08,  3.707962890179023E+08,  1.815540973665063E+08,  3.014224128886292E-02,  7.807463947253349E+08, -2.399089589983146E+04,
2429285.500000000, A.D. 1939-Jan-22 00:00:00.0000,  6.565746412240233E+08,  3.798737702761586E+08,  1.838309921507493E+08,  3.013292472874335E-02,  7.805050765481334E+08, -2.427201473980845E+04,
2429295.500000000, A.D. 1939-Feb-01 00:00:00.0000,  6.503566338264896E+08,  3.888721215912361E+08,  1.860696151409292E+08,  3.012350048066391E-02,  7.802609690300325E+08, -2.454875373365595E+04,
2429305.500000000, A.D. 1939-Feb-11 00:00:00.0000,  6.440032818898855E+08,  3.977893956702697E+08,  1.882694643403820E+08,  3.011397024752781E-02,  7.800141162797480E+08, -2.482105084501470E+04,
2429315.500000000, A.D. 1939-Feb-21 00:00:00.0000,  6.375157824727718E+08,  4.066236576918836E+08,  1.904300445157534E+08,  3.010433575616834E-02,  7.797645630258331E+08, -2.508884415183202E+04,
2429325.500000000, A.D. 1939-Mar-03 00:00:00.0000,  6.308953615639173E+08,  4.153729857034115E+08,  1.925508673126550E+08,  3.009459875729552E-02,  7.795123546152992E+08, -2.535207188799749E+04,
2429335.500000000, A.D. 1939-Mar-13 00:00:00.0000,  6.241432739721696E+08,  4.240354710191368E+08,  1.946314513711969E+08,  3.008476102543308E-02,  7.792575370119808E+08, -2.561067246199406E+04,
2429345.500000000, A.D. 1939-Mar-23 00:00:00.0000,  6.172608032109227E+08,  4.326092186189035E+08,  1.966713224411162E+08,  3.007482435882826E-02,  7.790001567942008E+08, -2.586458461259555E+04,
2429355.500000000, A.D. 1939-Apr-02 00:00:00.0000,  6.102492613756853E+08,  4.410923475469193E+08,  1.986700134959357E+08,  3.006479057928070E-02,  7.787402611503383E+08, -2.611374759519328E+04,
2429365.500000000, A.D. 1939-Apr-12 00:00:00.0000,  6.031099890152602E+08,  4.494829913121768E+08,  2.006270648468688E+08,  3.005466153194805E-02,  7.784778978737929E+08, -2.635810114652555E+04,
2429375.500000000, A.D. 1939-Apr-22 00:00:00.0000,  5.958443549974890E+08,  4.577792982900239E+08,  2.025420242565951E+08,  3.004443908515440E-02,  7.782131153580229E+08, -2.659758553405232E+04,
2429385.500000000, A.D. 1939-May-02 00:00:00.0000,  5.884537563687696E+08,  4.659794321244512E+08,  2.044144470524974E+08,  3.003412513016831E-02,  7.779459625907955E+08, -2.683214163784822E+04,
2429395.500000000, A.D. 1939-May-12 00:00:00.0000,  5.809396182071320E+08,  4.740815721315321E+08,  2.062438962394904E+08,  3.002372158095993E-02,  7.776764891478970E+08, -2.706171097217586E+04,
2429405.500000000, A.D. 1939-May-22 00:00:00.0000,  5.733033934691333E+08,  4.820839137043799E+08,  2.080299426127317E+08,  3.001323037396301E-02,  7.774047451869663E+08, -2.728623563769747E+04,
2429415.500000000, A.D. 1939-Jun-01 00:00:00.0000,  5.655465628310181E+08,  4.899846687198868E+08,  2.097721648705508E+08,  3.000265346787113E-02,  7.771307814422187E+08, -2.750565818841305E+04,
2429425.500000000, A.D. 1939-Jun-11 00:00:00.0000,  5.576706345249872E+08,  4.977820659471568E+08,  2.114701497279379E+08,  2.999199284349961E-02,  7.768546492208680E+08, -2.771992144696554E+04,
2429435.500000000, A.D. 1939-Jun-21 00:00:00.0000,  5.496771441709476E+08,  5.054743514561791E+08,  2.131234920301605E+08,  2.998125050368673E-02,  7.765764004005681E+08, -2.792896853569397E+04,
2429445.500000000, A.D. 1939-Jul-01 00:00:00.0000,  5.415676546020145E+08,  5.130597890254276E+08,  2.147317948654112E+08,  2.997042847314077E-02,  7.762960874254514E+08, -2.813274305402355E+04,
2429455.500000000, A.D. 1939-Jul-11 00:00:00.0000,  5.333437556832884E+08,  5.205366605489740E+08,  2.162946696764957E+08,  2.995952879823497E-02,  7.760137633008176E+08, -2.833118920297879E+04,
2429465.500000000, A.D. 1939-Jul-21 00:00:00.0000,  5.250070641235593E+08,  5.279032664426231E+08,  2.178117363710610E+08,  2.994855354672523E-02,  7.757294815858212E+08, -2.852425206083297E+04,
2429475.500000000, A.D. 1939-Jul-31 00:00:00.0000,  5.165592232785215E+08,  5.351579260494168E+08,  2.192826234300317E+08,  2.993750480736191E-02,  7.754432963834168E+08, -2.871187781309130E+04,
2429485.500000000, A.D. 1939-Aug-10 00:00:00.0000,  5.080019029455155E+08,  5.422989780458215E+08,  2.207069680149529E+08,  2.992638468944680E-02,  7.751552623288840E+08, -2.889401380386246E+04,
2429495.500000000, A.D. 1939-Aug-20 00:00:00.0000,  4.993367991507363E+08,  5.493247808493625E+08,  2.220844160750343E+08,  2.991519532239995E-02,  7.748654345786059E+08, -2.907060844466640E+04,
2429505.500000000, A.D. 1939-Aug-30 00:00:00.0000,  4.905656339298331E+08,  5.562337130278499E+08,  2.234146224543831E+08,  2.990393885537988E-02,  7.745738688002340E+08, -2.924161103387055E+04,
2429515.500000000, A.D. 1939-Sep-09 00:00:00.0000,  4.816901551027766E+08,  5.630241737099760E+08,  2.246972509996539E+08,  2.989261745698389E-02,  7.742806211649234E+08, -2.940697154668031E+04,
2429525.500000000, A.D. 1939-Sep-19 00:00:00.0000,  4.727121360432202E+08,  5.696945829959636E+08,  2.259319746675588E+08,  2.988123331499586E-02,  7.739857483408018E+08, -2.956664063305768E+04,
2429535.500000000, A.D. 1939-Sep-29 00:00:00.0000,  4.636333754407303E+08,  5.762433823675086E+08,  2.271184756314742E+08,  2.986978863611494E-02,  7.736893074859419E+08, -2.972056963274210E+04,
2429545.500000000, A.D. 1939-Oct-09 00:00:00.0000,  4.544556970561800E+08,  5.826690350981708E+08,  2.282564453878303E+08,  2.985828564571747E-02,  7.733913562421935E+08, -2.986871043648720E+04,
2429555.500000000, A.D. 1939-Oct-19 00:00:00.0000,  4.451809494710214E+08,  5.889700266634351E+08,  2.293455848620944E+08,  2.984672658764932E-02,  7.730919527298054E+08, -3.001101548265614E+04,
2429565.500000000, A.D. 1939-Oct-29 00:00:00.0000,  4.358110058297122E+08,  5.951448651495596E+08,  2.303856045137579E+08,  2.983511372400198E-02,  7.727911555416267E+08, -3.014743782655186E+04,
2429575.500000000, A.D. 1939-Nov-08 00:00:00.0000,  4.263477635748947E+08,  6.011920816609633E+08,  2.313762244401382E+08,  2.982344933485655E-02,  7.724890237364734E+08, -3.027793123895522E+04,
2429585.500000000, A.D. 1939-Nov-18 00:00:00.0000,  4.167931441750621E+08,  6.071102307258848E+08,  2.323171744787915E+08,  2.981173571798256E-02,  7.721856168313292E+08, -3.040245033984363E+04,
2429595.500000000, A.D. 1939-Nov-28 00:00:00.0000,  4.071490928443629E+08,  6.128978907002306E+08,  2.332081943083796E+08,  2.979997518848387E-02,  7.718809947921729E+08, -3.052095072662774E+04,
2429605.500000000, A.D. 1939-Dec-08 00:00:00.0000,  3.974175782545697E+08,  6.185536641698157E+08,  2.340490335480381E+08,  2.978817007840397E-02,  7.715752180237535E+08, -3.063338907196935E+04,
2429615.500000000, A.D. 1939-Dec-18 00:00:00.0000,  3.876005922390984E+08,  6.240761783502650E+08,  2.348394518547695E+08,  2.977632273626537E-02,  7.712683473576626E+08, -3.073972338948846E+04,
2429625.500000000, A.D. 1939-Dec-28 00:00:00.0000,  3.777001494873660E+08,  6.294640854845605E+08,  2.355792190185245E+08,  2.976443552651133E-02,  7.709604440378706E+08, -3.083991318036251E+04,
2429635.500000000, A.D. 1940-Jan-07 00:00:00.0000,  3.677182872300170E+08,  6.347160632403002E+08,  2.362681150562824E+08,  2.975251082895146E-02,  7.706515697063690E+08, -3.093391931964378E+04,
2429645.500000000, A.D. 1940-Jan-17 00:00:00.0000,  3.576570649162268E+08,  6.398308151066841E+08,  2.369059303054949E+08,  2.974055103825203E-02,  7.703417863899671E+08, -3.102170394967906E+04,
2429655.500000000, A.D. 1940-Jan-27 00:00:00.0000,  3.475185638832204E+08,  6.448070707908940E+08,  2.374924655169180E+08,  2.972855856347258E-02,  7.700311564882900E+08, -3.110323033723087E+04,
2429665.500000000, A.D. 1940-Feb-06 00:00:00.0000,  3.373048870185214E+08,  6.496435866137025E+08,  2.380275319470029E+08,  2.971653582766325E-02,  7.697197427633476E+08, -3.117846271626145E+04,
2429675.500000000, A.D. 1940-Feb-16 00:00:00.0000,  3.270181584154550E+08,  6.543391459035614E+08,  2.385109514496075E+08,  2.970448526751026E-02,  7.694076083303536E+08, -3.124736620941020E+04,
2429685.500000000, A.D. 1940-Feb-26 00:00:00.0000,  3.166605230218581E+08,  6.588925593881116E+08,  2.389425565663829E+08,  2.969240933298940E-02,  7.690948166487485E+08, -3.130990685967434E+04,
2429695.500000000, A.D. 1940-Mar-07 00:00:00.0000,  3.062341462816573E+08,  6.633026655823514E+08,  2.393221906152011E+08,  2.968031048699052E-02,  7.687814315124729E+08, -3.136605176521318E+04,
2429705.500000000, A.D. 1940-Mar-17 00:00:00.0000,  2.957412137684041E+08,  6.675683311721339E+08,  2.396497077756061E+08,  2.966819120484391E-02,  7.684675170377016E+08, -3.141576944813384E+04,
2429715.500000000, A.D. 1940-Mar-27 00:00:00.0000,  2.851839308084176E+08,  6.716884513931667E+08,  2.399249731711284E+08,  2.965605397372192E-02,  7.681531376473427E+08, -3.145903003018485E+04,
2429725.500000000, A.D. 1940-Apr-06 00:00:00.0000,  2.745645220940303E+08,  6.756619504080837E+08,  2.401478629501569E+08,  2.964390129204259E-02,  7.678383580555913E+08, -3.149580510953548E+04,
2429735.500000000, A.D. 1940-Apr-16 00:00:00.0000,  2.638852312885135E+08,  6.794877816817528E+08,  2.403182643658409E+08,  2.963173566892318E-02,  7.675232432537738E+08, -3.152606764415000E+04,
2429745.500000000, A.D. 1940-Apr-26 00:00:00.0000,  2.531483206231010E+08,  6.831649283541815E+08,  2.404360758548304E+08,  2.961955962367453E-02,  7.672078584972523E+08, -3.154979185533820E+04,
2429755.500000000, A.D. 1940-May-06 00:00:00.0000,  2.423560704863203E+08,  6.866924036105182E+08,  2.405012071146345E+08,  2.960737568532622E-02,  7.668922692931240E+08, -3.156695316932068E+04,
2429765.500000000, A.D. 1940-May-16 00:00:00.0000,  2.315107790055805E+08,  6.900692510475857E+08,  2.405135791792726E+08,  2.959518639216438E-02,  7.665765413882496E+08, -3.157752820786250E+04,
2429775.500000000, A.D. 1940-May-26 00:00:00.0000,  2.206147616207520E+08,  6.932945450366721E+08,  2.404731244930308E+08,  2.958299429127277E-02,  7.662607407573665E+08, -3.158149476242697E+04,
2429785.500000000, A.D. 1940-Jun-05 00:00:00.0000,  2.096703506500421E+08,  6.963673910827084E+08,  2.403797869824139E+08,  2.957080193809221E-02,  7.659449335916780E+08, -3.157883176001656E+04,
2429795.500000000, A.D. 1940-Jun-15 00:00:00.0000,  1.986798948484717E+08,  6.992869261784213E+08,  2.402335221255180E+08,  2.955861189594796E-02,  7.656291862866098E+08, -3.156951947359065E+04,
2429805.500000000, A.D. 1940-Jun-25 00:00:00.0000,  1.876457589573822E+08,  7.020523191526593E+08,  2.400342970183324E+08,  2.954642673549851E-02,  7.653135654275340E+08, -3.155353963685949E+04,
2429815.500000000, A.D. 1940-Jul-05 00:00:00.0000,  1.765703232452147E+08,  7.046627710142425E+08,  2.397820904387965E+08,  2.953424903417479E-02,  7.649981377752429E+08, -3.153087544084013E+04,
2429825.500000000, A.D. 1940-Jul-15 00:00:00.0000,  1.654559830402688E+08,  7.071175152907485E+08,  2.394768929083396E+08,  2.952208137560112E-02,  7.646829702509505E+08, -3.150151163077820E+04,
2429835.500000000, A.D. 1940-Jul-25 00:00:00.0000,  1.543051482550808E+08,  7.094158183615152E+08,  2.391187067505381E+08,  2.950992634897161E-02,  7.643681299201391E+08, -3.146543462667846E+04,
2429845.500000000, A.D. 1940-Aug-04 00:00:00.0000,  1.431202429021445E+08,  7.115569797847185E+08,  2.387075461468706E+08,  2.949778654838255E-02,  7.640536839752686E+08, -3.142263262931133E+04,
2429855.500000000, A.D. 1940-Aug-14 00:00:00.0000,  1.319037046007786E+08,  7.135403326184964E+08,  2.382434371896307E+08,  2.948566457212881E-02,  7.637396997175499E+08, -3.137309569418031E+04,
2429865.500000000, A.D. 1940-Aug-24 00:00:00.0000,  1.206579840749177E+08,  7.153652437364893E+08,  2.377264179322789E+08,  2.947356302199026E-02,  7.634262445384638E+08, -3.131681568936667E+04,
2429875.500000000, A.D. 1940-Sep-03 00:00:00.0000,  1.093855446423534E+08,  7.170311141386284E+08,  2.371565384377857E+08,  2.946148450256047E-02,  7.631133859023702E+08, -3.125378616154009E+04,
2429885.500000000, A.D. 1940-Sep-13 00:00:00.0000,  9.808886169618346E+07,  7.185373792562535E+08,  2.365338608245426E+08,  2.944943162059393E-02,  7.628011913296034E+08, -3.118400237529312E+04,
2429895.500000000, A.D. 1940-Sep-23 00:00:00.0000,  8.677042217743249E+07,  7.198835092511666E+08,  2.358584593097873E+08,  2.943740698436030E-02,  7.624897283797407E+08, -3.110746116981537E+04,
2429905.500000000, A.D. 1940-Oct-03 00:00:00.0000,  7.543272403977954E+07,  7.210690093101298E+08,  2.351304202514320E+08,  2.942541320308640E-02,  7.621790646371551E+08, -3.102416072231869E+04,
2429915.500000000, A.D. 1940-Oct-13 00:00:00.0000,  6.407827570788172E+07,  7.220934199337554E+08,  2.343498421876726E+08,  2.941345288645451E-02,  7.618692676980147E+08, -3.093410050636384E+04,
2429925.500000000, A.D. 1940-Oct-23 00:00:00.0000,  5.270959552940226E+07,  7.229563172179337E+08,  2.335168358732876E+08,  2.940152864407851E-02,  7.615604051567168E+08, -3.083728144096983E+04,
2429935.500000000, A.D. 1940-Nov-02 00:00:00.0000,  4.132921122001426E+07,  7.236573131263595E+08,  2.326315243117880E+08,  2.938964308489577E-02,  7.612525445901356E+08, -3.073370615937004E+04,
2429945.500000000, A.D. 1940-Nov-12 00:00:00.0000,  2.993965930008766E+07,  7.241960557536247E+08,  2.316940427832324E+08,  2.937779881645618E-02,  7.609457535392065E+08, -3.062337924041935E+04,
2429955.500000000, A.D. 1940-Nov-22 00:00:00.0000,  1.854348452198395E+07,  7.245722295798575E+08,  2.307045388684989E+08,  2.936599844416386E-02,  7.606400994892850E+08, -3.050630718898093E+04,
2429965.500000000, A.D. 1940-Dec-02 00:00:00.0000,  7.143239288656492E+06,  7.247855557188854E+08,  2.296631724712724E+08,  2.935424457057590E-02,  7.603356498519835E+08, -3.038249822851911E+04,
2429975.500000000, A.D. 1940-Dec-12 00:00:00.0000, -4.258516934710569E+06,  7.248357921593157E+08,  2.285701158374999E+08,  2.934253979474681E-02,  7.600324719481887E+08, -3.025196227753038E+04,
2429985.500000000, A.D. 1940-Dec-22 00:00:00.0000, -1.565921821632938E+07,  7.247227339977471E+08,  2.274255535719924E+08,  2.933088671159353E-02,  7.597306329916170E+08, -3.011471081904447E+04,
2429995.500000000, A.D. 1941-Jan-01 00:00:00.0000, -2.705629275985726E+07,  7.244462136648364E+08,  2.262296826523864E+08,  2.931928791131817E-02,  7.594302000738609E+08, -2.997075679582202E+04,
2430005.500000000, A.D. 1941-Jan-11 00:00:00.0000, -3.844716351205261E+07,  7.240061011428686E+08,  2.249827124395700E+08,  2.930774597883242E-02,  7.591312401494793E+08, -2.982011469606877E+04,
2430015.500000000, A.D. 1941-Jan-21 00:00:00.0000, -4.982924877645426E+07,  7.234023041734606E+08,  2.236848646838704E+08,  2.929626349312954E-02,  7.588338200197321E+08, -2.966280072170301E+04,
2430025.500000000, A.D. 1941-Jan-31 00:00:00.0000, -6.119996283365048E+07,  7.226347684548181E+08,  2.223363735268212E+08,  2.928484302658818E-02,  7.585380063145466E+08, -2.949883296517732E+04,
2430035.500000000, A.D. 1941-Feb-10 00:00:00.0000, -7.255671656857574E+07,  7.217034778283740E+08,  2.209374854986043E+08,  2.927348714421352E-02,  7.582438654728630E+08, -2.932823154652086E+04,
2430045.500000000, A.D. 1941-Feb-20 00:00:00.0000, -8.389691810520820E+07,  7.206084544552510E+08,  2.194884595116029E+08,  2.926219840285071E-02,  7.579514637222584E+08, -2.915101859767984E+04,
2430055.500000000, A.D. 1941-Mar-02 00:00:00.0000, -9.521797344798364E+07,  7.193497589836243E+08,  2.179895668506342E+08,  2.925097935042666E-02,  7.576608670593107E+08, -2.896721820095049E+04,
2430065.500000000, A.D. 1941-Mar-12 00:00:00.0000, -1.065172871287510E+08,  7.179274907055832E+08,  2.164410911591970E+08,  2.923983252516682E-02,  7.573721412293087E+08, -2.877685655304130E+04,
2430075.500000000, A.D. 1941-Mar-22 00:00:00.0000, -1.177922628603323E+08,  7.163417877027990E+08,  2.148433284216886E+08,  2.922876045477531E-02,  7.570853517050169E+08, -2.857996194120928E+04,
2430085.500000000, A.D. 1941-Apr-01 00:00:00.0000, -1.290403041963961E+08,  7.145928269824084E+08,  2.131965869422564E+08,  2.921776565564841E-02,  7.568005636663042E+08, -2.837656464928240E+04,
2430095.500000000, A.D. 1941-Apr-11 00:00:00.0000, -1.402588151967789E+08,  7.126808246026973E+08,  2.115011873200304E+08,  2.920685063210943E-02,  7.565178419803246E+08, -2.816669693457180E+04,
2430105.500000000, A.D. 1941-Apr-21 00:00:00.0000, -1.514452010982099E+08,  7.106060357879955E+08,  2.097574624205345E+08,  2.919601787565020E-02,  7.562372511818689E+08, -2.795039300647871E+04,
2430115.500000000, A.D. 1941-May-01 00:00:00.0000, -1.625968689904910E+08,  7.083687550326744E+08,  2.079657573433332E+08,  2.918526986418632E-02,  7.559588554540771E+08, -2.772768897410747E+04,
2430125.500000000, A.D. 1941-May-11 00:00:00.0000, -1.737112284981396E+08,  7.059693161943228E+08,  2.061264293860489E+08,  2.917460906134169E-02,  7.556827186099033E+08, -2.749862273824164E+04,
2430135.500000000, A.D. 1941-May-21 00:00:00.0000, -1.847856924675061E+08,  7.034080925767691E+08,  2.042398480051241E+08,  2.916403791580163E-02,  7.554089040753627E+08, -2.726323372806241E+04,
2430145.500000000, A.D. 1941-May-31 00:00:00.0000, -1.958176776580479E+08,  7.006854970040580E+08,  2.023063947735780E+08,  2.915355886077510E-02,  7.551374748756002E+08, -2.702156269141057E+04,
2430155.500000000, A.D. 1941-Jun-10 00:00:00.0000, -2.068046054355831E+08,  6.978019818832315E+08,  2.003264633344932E+08,  2.914317431345846E-02,  7.548684936210008E+08, -2.677365186996807E+04,
2430165.500000000, A.D. 1941-Jun-20 00:00:00.0000, -2.177439024680276E+08,  6.947580392537973E+08,  1.983004593494108E+08,  2.913288667442235E-02,  7.546020224913092E+08, -2.651954518011740E+04,
2430175.500000000, A.D. 1941-Jun-30 00:00:00.0000, -2.286330014238070E+08,  6.915542008236835E+08,  1.962288004415418E+08,  2.912269832692117E-02,  7.543381232177442E+08, -2.625928846006741E+04,
2430185.500000000, A.D. 1941-Jul-10 00:00:00.0000, -2.394693416733014E+08,  6.881910379906291E+08,  1.941119161335748E+08,  2.911261163609799E-02,  7.540768570624031E+08, -2.599292972800908E+04,
2430195.500000000, A.D. 1941-Jul-20 00:00:00.0000, -2.502503699943140E+08,  6.846691618491381E+08,  1.919502477805909E+08,  2.910262894811840E-02,  7.538182847958270E+08, -2.572051927692712E+04,
2430205.500000000, A.D. 1941-Jul-30 00:00:00.0000, -2.609735412818104E+08,  6.809892231841533E+08,  1.897442484988501E+08,  2.909275258930078E-02,  7.535624666744747E+08, -2.544210961253587E+04,
2430215.500000000, A.D. 1941-Aug-09 00:00:00.0000, -2.716363192614018E+08,  6.771519124523150E+08,  1.874943830908448E+08,  2.908298486528607E-02,  7.533094624192148E+08, -2.515775531760853E+04,
2430225.500000000, A.D. 1941-Aug-19 00:00:00.0000, -2.822361772061700E+08,  6.731579597515076E+08,  1.852011279668351E+08,  2.907332806028097E-02,  7.530593311957252E+08, -2.486751279495059E+04,
2430235.500000000, A.D. 1941-Aug-29 00:00:00.0000, -2.927705986555788E+08,  6.690081347795590E+08,  1.828649710628827E+08,  2.906378443639747E-02,  7.528121315973856E+08, -2.457144011297600E+04,
2430245.500000000, A.D. 1941-Sep-08 00:00:00.0000, -3.032370781347144E+08,  6.647032467799445E+08,  1.804864117543534E+08,  2.905435623298464E-02,  7.525679216279689E+08, -2.426959713884641E+04,
2430255.500000000, A.D. 1941-Sep-18 00:00:00.0000, -3.136331218748184E+08,  6.602441444733905E+08,  1.780659607647656E+08,  2.904504566593344E-02,  7.523267586836342E+08, -2.396204551478383E+04,
2430265.500000000, A.D. 1941-Sep-28 00:00:00.0000, -3.239562485350127E+08,  6.556317159764003E+08,  1.756041400703498E+08,  2.903585492700098E-02,  7.520886995354239E+08, -2.364884862530135E+04,
2430275.500000000, A.D. 1941-Oct-08 00:00:00.0000, -3.342039899243010E+08,  6.508668887062304E+08,  1.731014828000696E+08,  2.902678618312957E-02,  7.518538003116255E+08, -2.333007164937473E+04,
2430285.500000000, A.D. 1941-Oct-18 00:00:00.0000, -3.443738917234846E+08,  6.459506292716417E+08,  1.705585331309411E+08,  2.901784157573776E-02,  7.516221164794092E+08, -2.300578164780466E+04,
2430295.500000000, A.D. 1941-Oct-28 00:00:00.0000, -3.544635142067716E+08,  6.408839433490015E+08,  1.679758461786109E+08,  2.900902321997381E-02,  7.513937028254900E+08, -2.267604767098601E+04,
2430305.500000000, A.D. 1941-Nov-07 00:00:00.0000, -3.644704329630120E+08,  6.356678755433378E+08,  1.653539878832107E+08,  2.900033320392692E-02,  7.511686134356965E+08, -2.234094084986122E+04,
2430315.500000000, A.D. 1941-Nov-17 00:00:00.0000, -3.743922396171532E+08,  6.303035092347372E+08,  1.626935348908365E+08,  2.899177358783470E-02,  7.509469016744448E+08, -2.200053430588151E+04,
2430325.500000000, A.D. 1941-Nov-27 00:00:00.0000, -3.842265425514134E+08,  6.247919664113954E+08,  1.599950744310059E+08,  2.898334640333588E-02,  7.507286201653794E+08, -2.165490309146794E+04,
