            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2390076.500000000, A.D. 1831-Sep-16 00:00:00.0000,  5.584580366169298E+08,  3.793822093825545E+08,  3.957100727400571E+08,
2390136.500000000, A.D. 1831-Nov-15 00:00:00.0000,  5.082401205471418E+08,  4.158943636589951E+08,  4.214536111957915E+08,
2390196.500000000, A.D. 1832-Jan-14 00:00:00.0000,  4.542055541442139E+08,  4.492859141901103E+08,  4.440334682628615E+08,
2390256.500000000, A.D. 1832-Mar-14 00:00:00.0000,  3.967297149194733E+08,  4.792760922542260E+08,  4.632504716936995E+08,
2390316.500000000, A.D. 1832-May-13 00:00:00.0000,  3.362207162123231E+08,  5.056047307125371E+08,  4.789272317454044E+08,
2390376.500000000, A.D. 1832-Jul-12 00:00:00.0000,  2.731174657256318E+08,  5.280350419673129E+08,  4.909103222027025E+08,
2390436.500000000, A.D. 1832-Sep-10 00:00:00.0000,  2.078872959459137E+08,  5.463563925572011E+08,  4.990724083424698E+08,
2390496.500000000, A.D. 1832-Nov-09 00:00:00.0000,  1.410231429897824E+08,  5.603870301675848E+08,  5.033142786835396E+08,
2390556.500000000, A.D. 1833-Jan-08 00:00:00.0000,  7.304024965381272E+07,  5.699767164531145E+08,  5.035667372346519E+08,
2390616.500000000, A.D. 1833-Mar-09 00:00:00.0000,  4.472396946173561E+06,  5.750092142417188E+08,  4.997923162995291E+08,
